"feature","beta","psi","plotted_label"
"обсуждение",-0.059333890661532,-1.13530207536928,NA
"обусловливать",-0.208977245632908,-0.474436278307127,NA
"обучение",-0.735018192978643,-0.805019736591746,NA
"общественный мнение",-0.405339809285644,-1.08244999662311,NA
"ограничивать",0.132907647785274,-1.88099985621968,NA
"ожидать",-0.244510278313004,-2.07335550978724,NA
"организационный",0.00508651752058983,-0.984833386206891,NA
"основа результат",-0.616301128682777,-2.77865768506941,NA
"ответ",-0.0574478561809202,-0.76791029958622,NA
"отечественный",-0.253317496016525,-0.772252748367915,NA
"открытость",-0.143741346276826,-2.5617675282836,NA
"отрасль",-0.136684311434677,-1.3977132221429,NA
"очередь",0.102554212007172,-0.978008118458432,NA
"ощущение",-0.118013869242075,-2.26044042747516,NA
"параметр",-0.439161610213528,-1.29155077129352,NA
"поворот",0.418881687239714,-1.99618168865899,"поворот"
"подготовить",-1.07516750844408,-2.09366298419763,NA
"позитивный",-0.507844614506708,-1.00758247206244,NA
"полагать",0.0964118608621165,-1.51337813252898,NA
"помимо",0.0549896990620993,-1.87076213082045,NA
"понимать",0.151535960408862,-1.08093393279922,NA
"пониматься",0.223956523204284,-1.8213683471279,NA
"последний время",0.102848101582431,-2.63664837810685,NA
"последний десятилетие",-0.142380379485502,-1.5969164039979,NA
"потенциал",-0.329917169245801,-0.327086168079586,NA
"потеря",-0.162618343954409,-1.84876100959237,NA
"почему",0.41537901347765,-1.7935807404077,NA
"поэтому",0.155862771911758,-1.25911619420784,NA
"появляться",0.349099613847536,-1.76135956272509,NA
"практически",-0.159959450587578,-1.3283176963489,NA
"практический",-0.109390729233914,-0.884628092427413,NA
"прежде",-0.0297437678592785,-0.857565432178926,NA
"признавать",0.0430458765646364,-2.07914255776633,NA
"признание",0.211451844812438,-1.65722237138906,NA
"присущий",-0.225510938877961,-2.23727314445611,NA
"приходить",0.0627361194699729,-1.06955800096017,NA
"проанализировать",-0.205311296733802,-0.482523939930817,NA
"производить",0.322436189577583,-2.15356435082056,NA
"проявление",-0.309606806076856,-0.860272943116378,NA
"разделение",0.253365224279107,-2.15847273051228,NA
"различаться",-0.22067600750401,-1.71656451815656,NA
"рамка программа",-1.17179443290178,-3.18627026162947,NA
"распределение",-0.210099835704828,-1.2804183227962,NA
"реакция",-0.12711279602386,-1.4390652505355,NA
"региональный",-0.522773979433539,-0.425471223305107,NA
"регулировать",0.146197096359979,-2.42215250998961,NA
"реконструкция",0.255132124904082,-2.23539344680414,NA
"репертуар",0.18294831911978,-2.63158049214217,NA
"ресурс",-0.155670121078851,0.0615559460039868,NA
"российский общество",-0.381837692317597,-0.519855261262285,NA
"российский социология",-0.142611197775425,-2.30189090787323,NA
"русскоязычный",-0.0528034768184868,-1.94702214003125,NA
"рынок",0.372042188760541,-0.573394949128376,"рынок"
"свидетельствовать",-0.463826315777324,-1.07749050427197,NA
"сегмент",-0.0895791850830044,-2.0137466229265,NA
"сила",0.0707300939359386,-0.618507676354877,NA
"следовать",0.051780728498057,-1.21646136611603,NA
"современность",0.346090100513385,-1.94715437527541,NA
"содержание",-0.12167488237764,-0.515309484922741,NA
"создаваться",0.332977818233455,-2.45250168472767,NA
"социальный структура",-0.105375977003476,-1.48900805960737,"
социальная_структура"
"специфика",-0.165226329396959,-0.296505264253867,NA
"стандарт",-0.255047635048382,-1.72531095944655,NA
"становление",-0.17328810233866,-0.923686039544784,NA
"старый",0.181649652564259,-1.82577964580649,NA
"строительство",0.289233945123152,-2.41766056536393,NA
"существование",0.172845459383431,-1.19323700259075,NA
"теоретик",0.473034523200048,-2.59177571414095,NA
"трактовка",0.0776718094998308,-1.35936176794701,NA
"транснациональный",0.110916898478944,-2.17878351709001,NA
"требовать",-0.157709145194032,-0.968807227370533,NA
"умение",-0.45153843373075,-2.55876063802355,NA
"управление",-0.198855513992246,-0.261954557279479,NA
"установка",-0.466233675649515,-0.401117133191708,"установка"
"утрата",0.0362036277267721,-2.54438021730967,NA
"часть статья",0.0371788780456642,-1.50774174976353,NA
"чтение",0.00809064350605227,-2.31435914358632,NA
"экономика",0.0533452243665347,-0.282605145472115,NA
"эмпирический данные",-0.569970796350473,-1.83357717688487,NA
"активизм",0.0476586624161222,-2.04121149756952,NA
"актор",0.248738553734948,-0.814218692303573,NA
"акцент",0.0252397634947956,-1.33325676390883,NA
"армия",0.167454842338232,-2.67034604873095,NA
"база",-0.187745848192109,-1.05185870452609,NA
"блок",-0.293238546495629,-2.46993070025017,NA
"будущий",-0.399901752216497,-1.42908344329609,NA
"видение",0.128917404133569,-2.34710075937232,NA
"виртуальный",0.0287960592928163,-1.46121439439225,NA
"вклад",-0.106006591790031,-1.16510428439039,NA
"вносить",-0.0720507741233856,-1.83472505636453,NA
"внутри",0.134381306746927,-1.37424494408398,NA
"возможный",-0.0697634947726528,-0.38157113205686,NA
"восстановление",-0.0457877443554433,-2.53625190050659,NA
"впервые",0.0610073195006745,-2.22925420319072,NA
"врач",-0.0190811784047355,-1.11138312600821,NA
"выборы",-0.247466493296766,-1.4029137146992,NA
"высказывание",0.545320475203636,-2.6460225387955,NA
"географический",0.0516839409662839,-2.2381941472035,NA
"гипотеза",-0.284828308465321,-0.987176712075462,NA
"глобализация",0.140156322788712,-1.71393062269229,"глобализация"
"далеко",0.243458992863715,-2.69788578414832,NA
"демократия",-0.0106389625356502,-1.53127577456158,NA
"документ",0.128959835797062,-1.37374662558031,NA
"доступ",-0.051389746372676,-1.11108232205495,NA
"живой",0.428217781751792,-2.76143260060585,NA
"журналист",0.46448254355583,-2.47716865342545,NA
"значимый",-0.356109819350326,-0.528692774883179,NA
"значительно",-0.304812234498161,-1.78191348981753,NA
"избегать",0.520804325295008,-2.7297787933031,NA
"избирательный",-0.752550950388137,-2.83900638078525,NA
"изначально",0.207458213592313,-2.69062821000626,NA
"инновация",-0.0759919296967958,-1.38888420038943,NA
"информация",-0.245270117721573,-0.390091971127208,NA
"исходный",-0.150718505076685,-2.4914516924644,NA
"итог",-0.0992296224560297,-1.25970069040487,NA
"клиент",0.155615162026242,-2.15770389425915,NA
"коммерческий",0.052045327307085,-1.96947286605765,NA
"конкретный",0.0689046851486945,-0.575226845698874,NA
"конструирование",0.261562042253402,-1.23885705572998,"конструирование"
"конструировать",0.263777245682238,-2.3798161532192,NA
"контент",-0.164955869085943,-1.15117824945759,NA
"концепт",0.258792894274084,-0.99876477319725,NA
"креативный",-0.0138853378523957,-2.23095432523604,NA
"критерий",-0.360418543807606,-0.972902344650524,NA
"маркс",0.622607789993582,-2.47943007074847,NA
"медийный",0.152643765271298,-2.32952946442518,NA
"межличностный",-0.23102183328094,-1.99868438058903,NA
"ментальный",-0.205539070177144,-2.33390718498572,NA
"московский",0.0553343571086192,-1.67270724623026,NA
"мышление",0.0247512314092771,-1.78691910895728,NA
"настоящий",0.221917171796026,-1.9932615295349,NA
"настоящий статья",0.0476888653050386,-1.82183292653566,NA
"нация",0.0759885786903366,-2.0195973448511,NA
"непосредственно",0.0597298322850457,-2.3235701521761,NA
"нуждаться",-0.21241896272393,-2.3162826572488,NA
"обосновывать",-0.262693652298817,-1.44132424271803,NA
"образовывать",-0.0574190396351513,-2.42215023520903,NA
"обследование",-0.355610493876157,-2.07052461773507,NA
"обязательный",-0.0528626650664311,-2.53691509750141,NA
"орган",-0.058326579074227,-1.65778216481503,NA
"осуществление",-0.0576809518344958,-1.70400260446943,NA
"охватывать",-0.0278035620490361,-2.02918043598308,NA
"пациент",0.0854260441230321,-1.38231956109483,NA
"передача",0.141447034909382,-2.36871013401649,NA
"переживание",-0.580375862865835,-2.19969231454133,NA
"пересмотр",0.0204932387136825,-2.64894322645429,NA
"печатный",0.130282127386185,-2.66620530868421,NA
"план",-0.205077230987917,-0.947144393823722,NA
"подготовка",-0.479037159270549,-1.10408213388435,NA
"полиция",0.301418074643839,-2.32112354201728,NA
"последствие",-0.187382710995239,-0.815532850825218,NA
"последующий",-0.0138914453361313,-1.72174754537507,NA
"посредник",0.403080401675392,-2.6429618265787,NA
"постиндустриальный",-0.0276858699844078,-2.5226257695372,NA
"предварительный",0.0213930121465181,-2.66276278502244,NA
"привлечение",-0.162267510490288,-1.9430319763517,NA
"применяться",-0.234446495322468,-2.05611769799169,NA
"причем",-0.0456175201999916,-1.99464180317746,NA
"проверка",-0.419522305557809,-2.14482837352948,NA
"произведение",0.663065119729675,-2.76842003583102,NA
"протест",-0.0575529726636951,-1.24801335397632,NA
"протестный",-0.328211597959056,-1.83915839550381,NA
"прошлый",0.0666521830807418,-2.5322546248121,NA
"путем",-0.100367217196857,-1.96623319148411,NA
"путь",-0.00971074839591606,-0.73195392128461,NA
"рабочий",-0.110104740479116,-0.578465534980459,NA
"развивать",0.127048995597458,-1.88047238977977,NA
"раскрываться",-0.381631952044514,-1.16836929877615,NA
"располагать",0.141887303265984,-2.4001790587565,NA
"режим",0.27248556381441,-1.08122940228113,NA
"результат анализ",-0.434810157654375,-1.66789715106086,NA
"релевантный",0.149058039080745,-2.04685834673719,NA
"рефлексия",0.293343096527102,-1.91111535552245,NA
"род",0.275753992076993,-1.38437781580671,NA
"самоорганизация",-0.357185330816394,-2.25866885499751,NA
"самостоятельность",-0.279546220097944,-2.45512596813482,NA
"сексуальность",0.787103593000543,-2.92058975505779,"сексуальность"
"середина",0.100358394486829,-2.07297960007686,NA
"серьезный",-0.0447163301019276,-1.62191722668495,NA
"следствие",-0.077940203717866,-1.52841623140513,NA
"смена",0.00288380714683412,-1.56216648998734,NA
"смысловой",-0.248886278156101,-1.70316061476471,NA
"современный общество",-0.106263351285236,-1.23756577282805,NA
"современный социология",0.0860289341053117,-2.49687337677905,NA
"сомнение",0.333883859218976,-2.34102448422355,NA
"соответствие",-0.196230999222658,-1.1227678596621,NA
"составлять",-0.225425188061101,-0.307294395198138,NA
"сохранение",-0.310008264428264,-1.00205448015618,NA
"сохранять",0.120517736289571,-1.69109343523603,NA
"социалистический",0.521181958571324,-2.11829472175312,NA
"социальный явление",-0.00601945371575183,-2.44018771380367,NA
"студент",-0.973559570072276,-0.32798403393037,NA
"сформировывать",-0.176420998505149,-1.55335458026224,NA
"текущий",-0.228648934783313,-1.74476854885589,NA
"тело",0.813818762521157,-1.97770895873589,"тело"
"теоретико",-0.288277764076666,-1.51686010110484,NA
"товар",0.440958153849146,-2.11016995655537,NA
"факт",0.143487232286253,-1.32722041504719,NA
"фигура",0.545730134432631,-2.52448466162034,NA
"фокусироваться",0.209396127001907,-2.31836128799932,NA
"фотография",0.560389420089794,-2.79480099239176,NA
"ход исследование",-0.469302938216127,-2.25905699908478,NA
"центр внимание",0.28679638815795,-2.35573639907112,NA
"частичный",0.130384823309118,-2.66621459640859,NA
"чувство",-0.164100012758,-1.70940661091517,NA
"эксперимент",-0.0546011902371709,-1.56626925057071,NA
"электоральный",-0.667312313653377,-1.98508417886371,NA
"эмпирический",-0.0486944821856342,-0.879572549491765,NA
"этап",-0.26314199721337,-0.617791798755994,NA
"этничность",0.00413138370661889,-2.38560912266387,NA
"ядро",-0.0637581467937841,-1.95489675766981,NA
"актуализация",-0.210654087065892,-2.15787180506327,NA
"альтернатива",0.316038296398718,-2.04563351256132,NA
"большой количество",-0.0869506687763248,-2.6852145738555,NA
"версия",0.35270143946724,-1.87526754527962,NA
"вступление",-0.241364190666362,-2.43404851317852,NA
"выражать",-0.451127175143283,-1.5573031737716,NA
"выявление",-0.449977762852762,-0.820839974379658,NA
"групповой",-0.0670038801239511,-1.47572462322677,NA
"идеальный",0.217788339258374,-1.93163141341538,NA
"измерение",-0.26539670081278,-0.583556072217992,NA
"консервативный",0.277461665948083,-2.35319456652436,NA
"методология",0.138429116190541,-0.817446932094804,NA
"национализм",0.494242970294439,-2.33929757955615,NA
"образовательный",-0.711513351814681,-0.525151659802133,NA
"обращение",0.2139278145176,-1.31966327710659,NA
"окружающий среда",0.0884982861477106,-2.50883362939451,NA
"оно",0.0233398383349348,-1.52991407727333,NA
"педагогический",-0.536377175881424,-1.76792874607944,NA
"политический экономический",0.0496902279360155,-2.26580793163577,NA
"поскольку",0.121038388497966,-0.809450993736961,NA
"постепенный",-0.131746072445799,-2.25354057872456,NA
"принадлежать",0.366112515125546,-2.23502942014495,NA
"производственный",-0.111880324172416,-2.04599640784076,NA
"промышленный",0.231835885178393,-2.22138430047256,NA
"процедура",-0.0434276702618211,-1.42449396680293,NA
"процесс формирование",-0.07755972542077,-2.1101710125623,NA
"пытаться",0.45322039656445,-1.97413623253897,NA
"реалия",-0.193078376553129,-1.89171695167609,NA
"риск",-0.515632820788648,-0.307794239056631,NA
"северный",0.0572476809660983,-2.31368976195392,NA
"сокращение",-0.346660533641901,-1.56902112901011,NA
"соотноситься",0.119683999324883,-2.5722465041681,NA
"сопоставление",-0.211111575481284,-1.91465178602036,NA
"сохраняться",-0.260473750810428,-1.88368476699196,NA
"специалист",-0.368919612464853,-0.697538721535227,NA
"сравниваться",-0.193217594222464,-2.3119263353612,NA
"средство",-0.0360145414971146,-0.805597670245442,NA
"страх",-0.417781347884997,-1.85941030928415,NA
"строиться",0.136177525006214,-2.31793097153253,NA
"территориальный",-0.225044976438818,-1.3532344557018,NA
"техника",0.103260468816581,-1.97117008734055,NA
"технология",0.0595682234170142,-0.240748979705158,NA
"университетский",-0.202561806941145,-2.59874354254552,NA
"цикл",-0.24867911451522,-2.13537410216647,NA
"ассоциация",-0.0183758680403144,-1.82990686991205,NA
"безработица",-0.688915476869451,-2.2478354771543,NA
"включенность",-0.45911677781148,-2.10228101683066,NA
"возвращение",0.000224072063166621,-2.46237557037201,NA
"восток",0.144448308535034,-2.33856753306637,NA
"вследствие",-0.000661529763512347,-1.99864359450875,NA
"государственный управление",-0.281470175647013,-2.47743164943906,NA
"жалоба",0.491979818490927,-2.63773471663503,NA
"законодательный",0.0617519491146775,-1.92889915080712,NA
"заметный",0.0633535410494817,-2.02659145915002,NA
"звено",0.0671886354366505,-2.28488558322197,NA
"иммигрант",-0.718876734291879,-2.19353181085449,NA
"интерпретировать",0.232733859754126,-2.21285218574699,NA
"исток",0.215714343733543,-2.34908322564494,NA
"исторически",-0.034623243743192,-2.3168913181233,NA
"класс",-0.11093618106609,-1.00116679301019,NA
"комплекс",-0.176795929427082,-1.40147934473527,NA
"контракт",-0.258348472966905,-2.44922825007571,NA
"лидер",-0.257804129159174,-1.59972476739905,NA
"лидерство",-0.434208030178,-2.69695227066312,NA
"масштабный",0.217506952183629,-2.37988185453064,NA
"материальный",0.110482784012319,-0.87269751383915,NA
"множественный",0.344316736355077,-2.14514941363758,NA
"напряжение",0.26581416925466,-2.66166345266849,NA
"нарратив",0.564411453341747,-1.58697808538426,"нарратив"
"нацеливать",-0.229715745853408,-2.15437973937469,NA
"неолиберальный",0.263227081962167,-2.3796793497297,NA
"неопределенность",-0.0944512996777882,-1.69268534835546,NA
"неравенство",-0.411978869236603,-0.630044791458988,NA
"нестабильность",-0.11444028640235,-2.53247971744334,NA
"низкий уровень",-0.558883349592288,-1.72148927345169,NA
"новый форма",0.0898837382543467,-2.08790334214333,NA
"обслуживание",-0.130291863519937,-2.59727892115457,NA
"объясняться",-0.0220375664087582,-1.91137746874005,NA
"очень",0.0555521694353365,-1.85831687420365,NA
"падение",-0.0830638601869433,-2.56501205054908,NA
"пассивный",-0.189722466443608,-2.25564963021807,NA
"персонал",-0.232690228816962,-1.83480737452696,NA
"подвергаться",0.150526474976763,-2.30003094698791,NA
"политико",-0.0811490564654606,-2.08713257966736,NA
"предприятие",-0.224371392812931,-1.10111557819406,NA
"преобразование",0.0847124537790695,-1.55287441615085,NA
"продолжаться",0.0925244612556608,-2.49716859881766,NA
"сектор",-0.167128422188965,-1.30172971414993,NA
"сельский",-0.0839284382409879,-1.10031708878524,NA
"сельскохозяйственный",-0.0606580270496126,-2.43341976948626,NA
"совет",0.0192937683194612,-2.17693828718145,NA
"совместный",0.0160314856362552,-1.49522209172694,NA
"социализм",0.486703773398784,-2.46851416217465,NA
"социальность",0.117433404393518,-2.13748699902505,NA
"ставиться",0.0679727433074692,-2.20275522036239,NA
"стремление",-0.07262419348175,-1.20737943725548,NA
"сша",0.0120137465411756,-1.2943824898283,NA
"тенденция развитие",-0.303797342694259,-2.15100551899849,NA
"убеждение",-0.0244401596115879,-2.39780333046332,NA
"увеличиваться",-0.366853280293569,-2.22816335362217,NA
"усиление",-0.238693076926764,-1.47054708483705,NA
"усиливаться",-0.153925709662679,-2.34276836405887,NA
"успех",-0.131591118711332,-1.48054786546314,NA
"утверждаться",0.29661690499994,-2.18635639262156,NA
"философский",0.150574642650208,-1.70974155861487,NA
"фокус",-0.173232753021895,-1.08690673701678,NA
"форма социальный",0.13520698641046,-2.30808592238947,NA
"член",0.000192228068847784,-1.35246807707536,NA
"экономист",0.522395169814201,-2.75713914303253,NA
"экономический положение",-1.02902242833788,-2.08569529750211,NA
"экономический развитие",-0.379977820594511,-1.70904125420431,NA
"юридический",0.22639019998265,-1.81601825873006,NA
"автор статья",0.0640061504579789,-1.35528067937186,NA
"бедный",-0.147628541538958,-2.05934570954153,NA
"вмешательство",0.283650225459891,-2.70788568595065,NA
"вовлекать",-0.102285848625012,-1.83262853202647,NA
"воспроизводить",0.183900999912543,-2.53012387547266,NA
"временной",-0.0707525613019121,-2.5889236970474,NA
"городской среда",0.133759730188623,-2.16372675990169,NA
"дополнительный",-0.453030757826463,-1.29084269996546,NA
"достигать",-0.188863428128344,-1.89704584561337,NA
"животное",1.01944103843423,-2.98660408991344,NA
"заинтересовывать",0.0417598864952486,-2.6765000507586,NA
"изменяться",-0.232632147594484,-1.57958524864224,NA
"измерять",-0.302607214586851,-2.57581141259624,NA
"информант",0.179899614448619,-1.83146527391532,NA
"искусство",0.788727053130052,-2.24893938682482,NA
"комментарий",-0.19475762918921,-2.1302221456413,NA
"концептуальный",0.224616915568988,-0.838961703944999,NA
"мониторинг",-0.575517427357262,-1.4469090296361,NA
"например",0.208250228240455,-1.26027239055068,NA
"обновление",-0.0364542089357776,-2.6799043361218,NA
"обобщение",-0.103733148917013,-2.25830389585769,NA
"опрос",-0.675929121743196,-0.59070134118505,NA
"пересечение",0.265485930103862,-2.583403138924,NA
"полностью",0.0358202720707268,-2.27523695502578,NA
"портрет",-0.465341090065088,-2.5097026165822,NA
"превращение",0.112281530003082,-2.4191250687836,NA
"предоставлять",-0.0903733117362005,-1.61730801610011,NA
"президент",-0.164475997036271,-1.99771107714853,"президент"
"продолжение",-0.086076430693497,-2.42543061926384,NA
"разный страна",-0.000712946457507102,-2.40711155492918,NA
"реализовать",-0.149660787139943,-1.32284597683925,NA
"рефлексивный",0.291397648460546,-2.66851563937628,"рефлексивный"
"скрытый",0.071637173235037,-2.63529667547396,NA
"социальный практика",-0.103093797362301,-2.12948882691349,NA
"социологический анализ",-0.139329528314409,-2.12722193809182,NA
"сформулировать",-0.0330144242008084,-1.35453879593916,NA
"сюжет",0.547133994166468,-2.70793128587197,NA
"темп",-0.451989057917447,-2.4031616263435,NA
"участвовать",0.0090027897442449,-1.55279549506772,NA
"учитывать",-0.128461603227236,-1.1625341813454,NA
"формировать",-0.0583289183079233,-0.946847728823914,NA
"численность",-0.432726663150619,-1.95337178913309,NA
"экспериментальный",-0.262633613519883,-2.3778128240172,NA
"важно",0.0830115133899025,-2.23888895090254,NA
"весьма",0.0962951745931967,-2.06511207367033,NA
"внедрение",-0.214895056659614,-1.49742155851513,NA
"востребовать",-0.182830428640378,-2.06624923514655,NA
"вторых",0.211329934682941,-1.61341613811207,NA
"выделяться",-0.128520452314184,-1.23776087120462,NA
"выполнение",-0.521077996369113,-1.9424664579986,NA
"высказывать",-0.104333185526663,-2.39580526617394,NA
"герой",0.331589246814544,-2.53035934391372,NA
"глава",0.308873540198132,-2.18173688311988,NA
"довольно",0.224302827822324,-2.21984219788064,NA
"доминировать",0.0982560406750159,-1.71065673311715,NA
"значительный часть",-0.25553458959489,-2.37589050102677,NA
"идеал",0.214796985444948,-2.16678783752532,NA
"информационный",-0.30949437787641,-0.634668334264971,NA
"капитал",0.0332129741012793,-1.03389768571443,NA
"курс",-0.375634169601739,-1.70749547343817,NA
"многое",-0.0436794779323448,-1.40094706589368,NA
"накопление",-0.217960575878673,-2.17595691926487,NA
"научный исследование",-0.297347727478046,-2.55037675178005,NA
"объективный",-0.481686337517359,-1.21605571235454,NA
"огромный",0.108112128731368,-2.59711962026927,NA
"ориентированный",-0.153770047751561,-2.00970565442915,NA
"основной внимание",0.00181307271139796,-2.41781281944208,NA
"отбор",-0.0795695873961027,-2.05648187313521,NA
"ответственность",-0.187315042265878,-1.33387342698403,NA
"отдельно",-0.0784895760101773,-2.44648453425753,NA
"отказ",-0.148829515141031,-1.69615859350954,NA
"открытый",0.101361159384592,-1.56741475890162,NA
"первых",0.221207225401546,-1.60582412770954,NA
"переосмысление",0.317775376929061,-2.46926013696305,NA
"планирование",-0.154592512347108,-1.79466213694468,NA
"платформа",0.0405027700974565,-1.75276247806813,NA
"площадка",0.259615394712037,-1.98087515679926,NA
"повлиять",-0.145337675325683,-2.22022896367943,NA
"пользоваться",0.261254956610131,-2.6880238473711,NA
"попадать",0.190667211494127,-2.68777786843999,NA
"популярность",-0.0933333702354619,-2.31343512451464,NA
"порождать",0.157775762064933,-1.36177719259366,NA
"проживать",-0.42416116628284,-1.65915032230227,NA
"прослеживать",0.306797258394471,-2.22322741038177,NA
"публиковать",0.282440291693964,-2.61322300044191,NA
"реализация",-0.35741881455639,-0.132750363763337,NA
"ресурсный",-0.226957774121912,-1.99082822704501,NA
"решать",0.00461596885384849,-1.45780178218986,NA
"руководство",-0.162253386350564,-1.75708092391048,NA
"рынок труд",-0.656915856484936,-0.813745042245329,NA
"север",0.153168371557899,-2.1166785290074,NA
"сильный",-0.136659723474958,-1.31349226131091,NA
"соответствовать",-0.0753768292517691,-1.43978578291128,NA
"судьба",0.124903680469,-2.5231745605108,NA
"тесно",0.0143343184100676,-2.40651483013282,NA
"технологический",0.0790914808418712,-1.12443201361083,NA
"уменьшение",-0.604442428922771,-2.75981116123969,NA
"успешность",-0.818219486790879,-2.27892670317494,NA
"цена",0.0467358512944784,-2.09472556593255,NA
"цифровой технология",-0.143000088812198,-2.02198745064031,NA
"эксперт",-0.19442083406958,-0.998806116089049,NA
"эмпирический основа",-0.452996469180714,-2.78584532004169,NA
"возможно",0.250593157823673,-2.36649077952642,NA
"забота",0.195112193157099,-1.23820348402269,NA
"заключение",0.204929132150377,-1.1085170929329,NA
"мотив",-0.406610599300438,-1.13315898542584,NA
"наличие",-0.362519913851146,-0.46559688011709,NA
"переживать",0.00713353602773009,-2.1604234891362,NA
"преступность",0.253162227523651,-2.47362051133666,"
преступность"
"противоречивый",-0.129675358870481,-1.75670362298349,NA
"реализовывать",-0.201388425594751,-2.37255913790397,NA
"религиозный",-0.0716817069837351,-0.492873975419884,NA
"религия",0.103969964615606,-1.2053473558539,NA
"реформирование",-0.213500308672623,-2.13449404994622,NA
"социальный неравенство",-0.341086323982738,-1.67625179845582,NA
"социальный сфера",-0.384742408604661,-2.18581740542346,NA
"спрос",-0.162428962239225,-1.96305997929664,NA
"статистический",-0.481774569026035,-1.58232368425424,NA
"толерантность",-0.63038528043248,-2.38445933858078,NA
"трудовой миграция",-0.112731739066604,-2.59448826059092,NA
"улучшение",-0.423974408801935,-1.70120559403481,NA
"фон",-0.233919247497798,-1.35185506556125,NA
"эффективно",-0.152301934320842,-2.68144449636253,NA
"анкета",-0.92924220458868,-2.4525181889212,NA
"взаимосвязанный",-0.267025304128089,-2.57763566923145,NA
"волна",-0.342144845174478,-1.55469024441043,NA
"демонстрироваться",0.167544692024905,-2.1264823220161,NA
"доказывать",-0.0952620089366755,-2.14462447724799,NA
"капиталистический",0.426555286986544,-2.44803666704132,NA
"карьерный",-0.653642446652689,-2.32931933420232,NA
"корпоративный",-0.131385544774623,-1.89230761095653,NA
"март",-0.401728807086822,-2.75188163644502,NA
"мотивация",-0.524393585659658,-1.0960753113325,NA
"набор",-0.019031894365875,-1.65953231999853,NA
"определение",-0.123976182578594,-0.440072077065663,NA
"ориентировать",-0.221967025319178,-1.04117358512801,NA
"основываться",0.0292538512592659,-1.59872104506554,NA
"отличаться",-0.12698973930269,-1.30487363328072,NA
"отчуждение",0.230540746236153,-2.61370586508758,NA
"перемещение",-0.15030211795943,-2.3420974148469,NA
"построить",-0.144717993384265,-1.81587445786424,NA
"преимущественно",-0.172651773928639,-1.34151991604615,NA
"преподаватель",-0.828181662394378,-1.71809285501297,NA
"промышленный предприятие",-0.40511150862291,-2.75314352176677,NA
"просто",0.341709017484,-2.26968845922077,NA
"работник",-0.291529314946481,-0.344033707835121,NA
"работодатель",-0.612083811434626,-1.73808432619292,NA
"рабочий сила",-0.166943715770508,-2.67040542524146,NA
"различный аспект",-0.561530354629327,-2.58468504670328,NA
"российский социолог",-0.104661332485008,-2.64609451338764,NA
"сельский хозяйство",0.0725860445935057,-2.4846925047682,NA
"собственность",0.21068314570182,-1.62286086433406,NA
"совокупность",-0.200860120714842,-1.31578919740491,NA
"сообщение",0.0342182173911803,-1.81004954620255,NA
"соотношение",-0.210992381424381,-1.31119089378427,NA
"социальный институт",-0.380544211737841,-1.87995922110768,NA
"социальный исследование",-0.0644505682388994,-1.76438984296931,NA
"социальный справедливость",-0.171470356966746,-2.19077485098616,NA
"столь",0.0791791993637966,-2.47332179574956,NA
"творчество",0.180726646642142,-2.05096633791137,NA
"укрепление",-0.220898706781836,-2.04552591927749,NA
"факультет",-0.263921189545711,-2.63984217269624,NA
"центральный",0.220109770764307,-1.39040275765417,NA
"безопасность",-0.170952918043267,-0.904580487651085,NA
"важный роль",0.113456269973316,-2.17896211176745,NA
"даваться",-0.189633094662395,-1.16220976705508,NA
"достаточно",-0.0837669346671298,-1.40136447997768,NA
"защита",-0.0734866629859914,-1.52789019445644,NA
"крупный",-0.0564365669509,-1.21201990252104,NA
"лицо",-0.263024415441912,-1.12231029454054,NA
"недоверие",-0.206613803147627,-2.25046144004206,NA
"недостаточно",-0.216335294567091,-2.31720733027979,NA
"обоснование",0.00897516868591292,-1.49546207661348,NA
"общественный организация",-0.0677900864770211,-2.3703097722311,NA
"пенсия",-0.714269231871741,-2.83037604281586,NA
"периферия",0.0686710036463672,-2.27544778109073,NA
"полный",0.0242813312871192,-1.52989271986148,NA
"предлагаться",-0.0103567009794919,-0.657639083798923,NA
"размер",-0.230121923428132,-1.8757866647529,NA
"разный тип",-0.0415566498944471,-2.54817279583874,NA
"российский федерация",-0.529325091185536,-1.24263443474932,NA
"россиянин",-0.621710580124188,-0.363768333619905,NA
"служащий",-0.249933893111647,-2.58531053033634,NA
"сосредотачивать",0.00591850323111896,-2.5829787166935,NA
"суд",0.670581005764153,-2.32176243306659,NA
"судебный",0.37591969121043,-2.23035860530302,NA
"утверждать",0.200584322617646,-1.51629679216995,NA
"формулироваться",-0.290076173069941,-2.67367116963934,NA
"характеристика",-0.44199841159958,0.0914100494596436,NA
"барьер",-0.326619053218509,-1.40374200176517,NA
"дополнять",0.190460437183872,-1.95340085311316,NA
"жертва",0.664131506460411,-2.79404756241437,NA
"инструментарий",-0.277620334281343,-1.57822190572799,NA
"корпус",0.381587339060593,-2.67276373112839,NA
"матрица",-0.17879632239936,-2.47419381775042,NA
"место работа",-0.312827445307642,-2.68054819173565,NA
"метод исследование",-0.109121806986961,-2.36540979682312,NA
"негосударственный",-0.0916830480839314,-2.08077638869612,NA
"нормальный",-0.160710813117835,-2.61567799710095,NA
"носитель",0.0542950035597808,-2.21133949562227,NA
"оказывать",-0.262221170739318,-0.804806976202519,NA
"основа исследование",-0.323883586557009,-2.24767358811998,NA
"поколенческий",-0.437123877816622,-2.72449589035811,NA
